date,product_id,product_name,category,region,units_sold,unit_price,discount,marketing_spend,revenue
2024-12-19,P006,Winter Jacket,Apparel,West,4,5279.87,0.0,0.0,21119.48
2025-02-13,P008,Air Purifier,Home Appliances,North,6,10037.09,5.0,0.0,57211.41
2025-04-13,P006,Winter Jacket,Apparel,East,14,5485.61,0.0,2962.35,76798.54
2025-06-23,P003,Office Chair,Furniture,East,4,7634.06,0.0,0.0,30536.24
2025-05-09,P003,Office Chair,Furniture,South,5,7520.29,0.0,0.0,37601.45
2025-09-04,P010,Yoga Mat,Fitness,West,19,1208.27,0.0,2850.74,22957.13
2024-06-14,P007,Blender,Home Appliances,West,13,2852.07,0.0,4669.91,37076.91
2024-09-14,P003,Office Chair,Furniture,North,4,7582.11,0.0,0.0,30328.44
2024-12-21,P005,Running Shoes,Apparel,East,31,3258.23,0.0,0.0,101005.13
2024-12-12,P008,Air Purifier,Home Appliances,East,-1,10032.85,0.0,0.0,60197.1
2024-10-23,P001,Laptop Pro,Electronics,West,6,59873.94,0.0,0.0,359243.64
2025-09-13,P002,Wireless Mouse,Electronics,West,26,899.71,0.0,0.0,23392.46
2025-10-05,P010,Yoga Mat,Fitness,West,27,1213.4,15.0,0.0,27847.53
2024-05-22,P001,Laptop Pro,Electronics,North,7,61747.94,5.0,0.0,410623.8
2025-06-05,P008,Air Purifier,Home Appliances,South,4,9901.78,0.0,4368.87,39607.12
2024-07-23,P007,Blender,Home Appliances,East,12,2790.17,0.0,0.0,33482.04
2025-08-31,P007,Blender,Home Appliances,South,12,2765.2,0.0,2675.86,33182.4
2024-10-24,P010,Yoga Mat,Fitness,East,15,1187.47,0.0,0.0,17812.05
2025-07-09,P005,Running Shoes,Apparel,North,18,3173.84,0.0,5040.0,57129.12
2025-11-01,P004,Standing Desk,Furniture,West,4,15121.97,0.0,0.0,60487.88
2025-04-22,P005,Running Shoes,Apparel,North,15,3260.16,10.0,0.0,44012.16
2025-12-10,P003,Office Chair,Furniture,North,6,7462.74,0.0,5461.53,44776.44
2025-10-13,P004,Standing Desk,Furniture,East,3,15279.44,0.0,0.0,45838.32
2025-04-16,P003,Office Chair,Furniture,North,2,7667.12,0.0,0.0,15334.24
2024-09-06,P008,Air Purifier,Home Appliances,North,8,9826.1,10.0,0.0,70747.92
2025-02-13,P004,Standing Desk,Furniture,North,4,15315.12,0.0,1395.0,61260.48
2025-03-20,P010,Yoga Mat,Fitness,West,30,1200.93,0.0,0.0,36027.9
2025-08-21,P007,Blender,Home Appliances,North,6,2879.91,10.0,1606.37,15551.51
2025-03-17,P004,Standing Desk,Furniture,North,4,14700.32,0.0,0.0,58801.28
2024-11-16,P007,Blender,Home Appliances,North,11,2763.56,0.0,4637.87,30399.16
2024-02-01,P006,Winter Jacket,Apparel,South,7,5287.13,15.0,0.0,31458.42
2025-03-13,P006,Winter Jacket,Apparel,West,3,5349.04,0.0,4749.53,16047.12
2025-04-27,P001,Laptop Pro,Electronics,North,12,59455.9,0.0,0.0,713470.8
2025-08-23,P008,Air Purifier,Home Appliances,South,7,9983.0,0.0,0.0,69881.0
2024-01-02,P002,Wireless Mouse,Electronics,East,16,,0.0,4191.48,14475.52
2025-06-21,P007,Blender,Home Appliances,North,9,2786.63,10.0,0.0,22571.7
2024-01-10,P002,Wireless Mouse,Electronics,East,15,888.31,5.0,0.0,12658.42
2025-04-10,P003,Office Chair,Furniture,North,5,7604.07,0.0,4419.27,38020.35
2024-02-19,P009,Bluetooth Speaker,Electronics,East,9,2168.55,0.0,1287.78,19516.95
2025-03-28,P003,Office Chair,Furniture,East,4,7430.94,0.0,0.0,29723.76
2025-07-15,P002,Wireless Mouse,Electronics,West,9,899.89,0.0,2263.01,8099.01
2024-08-11,P004,Standing Desk,Furniture,North,6,15234.16,0.0,3678.38,91404.96
2025-05-01,P007,Blender,Home Appliances,East,11,2730.03,0.0,0.0,30030.33
2024-07-24,P002,Wireless Mouse,Electronics,West,19,883.69,0.0,0.0,16790.11
2024-11-29,P005,Running Shoes,Apparel,East,21,3234.78,5.0,0.0,64533.86
2025-04-27,P010,Yoga Mat,Fitness,West,42,,0.0,1423.68,49466.76
2025-02-08,P003,Office Chair,Furniture,South,7,7320.02,0.0,0.0,51240.14
2024-05-10,P004,Standing Desk,Furniture,West,3,15015.19,0.0,2574.97,45045.57
2025-10-21,P010,Yoga Mat,Fitness,North,19,1187.69,0.0,0.0,22566.11
2024-04-16,P002,Wireless Mouse,Electronics,South,30,896.18,0.0,0.0,26885.4
2024-07-13,P010,Yoga Mat,Fitness,West,35,1199.14,0.0,1374.96,41969.9
2024-12-21,P003,Office Chair,Furniture,North,10,7590.82,0.0,0.0,75908.2
2025-02-03,P004,Standing Desk,Furniture,West,3,15084.46,10.0,0.0,40728.04
2025-07-06,P003,Office Chair,Furniture,West,5,7649.8,0.0,3773.99,38249.0
2025-03-13,P008,Air Purifier,Home Appliances,East,6,9909.85,10.0,0.0,53513.19
2025-10-02,P004,Standing Desk,Furniture,West,3,14807.83,10.0,0.0,39981.14
2025-09-07,P001,Laptop Pro,Electronics,South,12,58826.36,5.0,0.0,670620.5
2025-06-28,P009,Bluetooth Speaker,Electronics,North,32,2162.33,10.0,0.0,62275.1
2025-12-01,P009,Bluetooth Speaker,Electronics,North,27,2219.46,0.0,0.0,59925.42
2025-05-15,P007,Blender,Home Appliances,South,14,2860.68,5.0,0.0,38047.04
2024-04-17,P007,Blender,Home Appliances,North,5,2879.91,0.0,0.0,14399.55
2024-03-27,P008,Air Purifier,Home Appliances,South,4,10060.63,0.0,0.0,40242.52
2025-12-13,P001,Laptop Pro,Electronics,South,17,61575.22,5.0,1001.43,994439.8
2024-03-22,P004,Standing Desk,Furniture,South,4,15152.58,0.0,0.0,60610.32
2024-12-02,P003,Office Chair,Furniture,West,4,7337.46,0.0,0.0,29349.84
2025-06-26,P002,Wireless Mouse,Electronics,North,42,893.53,0.0,0.0,37528.26
2024-10-28,P008,Air Purifier,Home Appliances,East,3,10023.17,0.0,0.0,30069.51
2025-09-15,P001,Laptop Pro,Electronics,East,8,58283.6,5.0,0.0,442955.36
2024-09-24,P010,Yoga Mat,Fitness,South,10,1212.0,0.0,0.0,12120.0
2025-07-03,P009,Bluetooth Speaker,Electronics,South,15,2210.82,0.0,0.0,33162.3
2025-10-19,P001,Laptop Pro,Electronics,East,7,60984.24,0.0,0.0,426889.68
2025-04-17,P005,Running Shoes,Apparel,North,13,3247.65,0.0,0.0,42219.45
2025-03-20,P003,Office Chair,Furniture,South,5,7590.38,0.0,0.0,37951.9
2024-10-30,P006,Winter Jacket,Apparel,East,7,5535.1,15.0,5810.45,32933.85
2025-06-14,P005,Running Shoes,Apparel,South,36,3244.87,0.0,3716.82,116815.32
2025-08-15,P007,Blender,Home Appliances,North,6,2863.45,5.0,0.0,16321.66
2025-09-12,P003,Office Chair,Furniture,West,2,7586.23,0.0,0.0,15172.46
2024-10-26,P004,Standing Desk,Furniture,North,3,14772.0,10.0,3413.04,39884.4
2025-08-11,P008,Air Purifier,Home Appliances,North,9,9831.16,10.0,0.0,79632.4
2024-12-14,P004,Standing Desk,Furniture,South,7,15246.61,0.0,0.0,106726.27
2024-09-15,P005,Running Shoes,Apparel,North,13,3222.19,0.0,4075.7,41888.47
2025-04-10,P004,Standing Desk,Furniture,West,3,14680.72,0.0,0.0,44042.16
2024-03-07,P010,Yoga Mat,Fitness,West,23,1198.29,0.0,0.0,27560.67
2024-06-19,P002,Wireless Mouse,Electronics,South,32,909.64,0.0,0.0,29108.48
2025-04-22,P006,Winter Jacket,Apparel,South,9,5464.5,0.0,5517.06,49180.5
2024-09-17,P001,Laptop Pro,Electronics,North,9,58385.11,0.0,0.0,525465.99
2025-01-05,P002,Wireless Mouse,Electronics,South,28,882.85,0.0,0.0,24719.8
2025-05-07,P001,Laptop Pro,Electronics,South,14,61769.03,5.0,0.0,821528.1
2025-10-08,P001,Laptop Pro,Electronics,South,10,59311.91,0.0,0.0,593119.1
2024-01-23,P005,Running Shoes,Apparel,West,12,3163.01,10.0,0.0,34160.51
2025-12-28,P003,Office Chair,Furniture,South,8,7305.65,10.0,0.0,52600.68
2024-07-31,P009,Bluetooth Speaker,Electronics,West,17,2177.31,5.0,5492.42,35163.56
2024-04-04,P004,Standing Desk,Furniture,South,4,15375.12,10.0,0.0,55350.43
2024-10-07,P010,Yoga Mat,Fitness,South,9,1171.71,0.0,0.0,10545.39
2024-04-16,P006,Winter Jacket,Apparel,West,6,5520.84,0.0,0.0,33125.04
2025-02-18,P006,Winter Jacket,Apparel,East,6,5372.3,0.0,0.0,32233.8
2024-09-09,P009,Bluetooth Speaker,Electronics,South,12,2211.01,10.0,2443.44,23878.91
2025-11-01,P003,Office Chair,Furniture,North,8,7675.84,0.0,0.0,61406.72
2024-11-17,P007,Blender,Home Appliances,South,9,2877.78,15.0,0.0,22015.02
2025-03-05,P003,Office Chair,Furniture,North,6,7593.92,0.0,0.0,45563.52
2025-07-07,P005,Running Shoes,Apparel,North,18,3112.34,0.0,3506.95,56022.12
2024-05-28,P009,Bluetooth Speaker,Electronics,South,15,2202.65,0.0,0.0,33039.75
2024-05-26,P010,Yoga Mat,Fitness,South,21,1229.46,0.0,3862.2,25818.66
2025-10-27,P009,Bluetooth Speaker,Electronics,East,6,2200.53,10.0,0.0,11882.86
2025-08-21,P006,Winter Jacket,Apparel,South,7,5303.0,0.0,0.0,37121.0
2025-02-22,P008,Air Purifier,Home Appliances,North,8,9864.94,0.0,0.0,78919.52
2025-01-27,P003,Office Chair,Furniture,West,3,7549.34,0.0,0.0,22648.02
2024-09-22,P006,Winter Jacket,Apparel,East,7,5509.09,0.0,0.0,38563.63
2024-02-05,P007,Blender,Home Appliances,South,4,2792.4,0.0,2141.48,11169.6
2024-01-15,P006,Winter Jacket,Apparel,South,6,5406.4,15.0,0.0,27572.64
2025-12-13,P007,Blender,Home Appliances,South,13,2877.67,0.0,0.0,37409.71
2024-04-07,P006,Winter Jacket,Apparel,West,6,5242.51,0.0,0.0,31455.06
2024-08-15,P009,Bluetooth Speaker,Electronics,South,12,2171.67,5.0,1602.88,24757.04
2024-10-08,P005,Running Shoes,Apparel,North,11,3239.5,10.0,0.0,32071.05
2025-12-31,P006,Winter Jacket,Apparel,West,5,5530.76,0.0,0.0,27653.8
2025-04-02,P007,Blender,Home Appliances,West,9,2785.98,5.0,2606.57,23820.13
2025-11-02,P010,Yoga Mat,Fitness,West,37,1219.22,0.0,0.0,45111.14
2025-10-30,P005,Running Shoes,Apparel,North,12,3179.47,5.0,0.0,36245.96
2024-06-28,P006,Winter Jacket,Apparel,North,7,5390.73,10.0,1442.54,33961.6
2024-02-06,P002,Wireless Mouse,Electronics,North,31,881.64,5.0,0.0,25964.3
2024-02-29,P001,Laptop Pro,Electronics,West,8,61419.24,5.0,0.0,466786.22
2025-09-18,P001,Laptop Pro,Electronics,East,6,59513.41,0.0,1266.21,357080.46
2024-08-01,P006,Winter Jacket,Apparel,North,3,5324.98,0.0,3856.89,15974.94
2025-06-19,P005,Running Shoes,Apparel,West,21,3155.01,0.0,0.0,66255.21
2024-02-05,P006,Winter Jacket,Apparel,East,7,5278.29,0.0,0.0,36948.03
2025-11-12,P008,Air Purifier,Home Appliances,East,7,9822.24,10.0,2545.55,61880.11
2024-05-19,P002,Wireless Mouse,Electronics,East,46,899.46,0.0,5008.81,41375.16
2025-09-08,P008,Air Purifier,Home Appliances,East,8,9917.61,0.0,0.0,79340.88
2025-06-28,P010,Yoga Mat,Fitness,South,20,1184.18,0.0,0.0,23683.6
2025-11-28,P006,Winter Jacket,Apparel,North,6,5363.62,0.0,1468.08,32181.72
2025-10-26,P010,Yoga Mat,Fitness,West,33,1202.16,0.0,0.0,39671.28
2025-09-18,P008,Air Purifier,Home Appliances,West,3,9814.56,0.0,0.0,29443.68
2025-04-18,P005,Running Shoes,Apparel,West,13,3140.87,0.0,0.0,40831.31
2025-04-29,P005,Running Shoes,Apparel,North,20,3243.42,0.0,2986.64,64868.4
2025-02-14,P005,Running Shoes,Apparel,West,16,3108.08,0.0,0.0,49729.28
not-a-date,P010,Yoga Mat,Fitness,East,27,1188.12,0.0,0.0,32079.24
2024-09-22,P008,Air Purifier,Home Appliances,North,8,10065.21,0.0,0.0,80521.68
2024-01-08,P003,Office Chair,Furniture,East,3,7409.8,0.0,0.0,22229.4
2024-11-16,P001,Laptop Pro,Electronics,North,14,61496.68,5.0,3441.94,817905.84
2025-08-21,P008,Air Purifier,Home Appliances,East,8,10065.95,0.0,0.0,80527.6
2024-04-02,P010,Yoga Mat,Fitness,North,30,1217.65,10.0,0.0,32876.55
2024-08-15,P008,Air Purifier,Home Appliances,South,5,9769.81,0.0,3953.4,48849.05
2025-12-12,P005,Running Shoes,Apparel,North,19,3282.13,5.0,0.0,59242.45
2024-05-03,P006,Winter Jacket,Apparel,North,5,5345.8,5.0,0.0,25392.55
2024-12-19,P001,Laptop Pro,Electronics,South,11,59799.72,5.0,0.0,624907.07
2024-02-01,P010,Yoga Mat,Fitness,North,13,1234.04,5.0,0.0,15240.39
2025-02-24,P009,Bluetooth Speaker,Electronics,North,19,2260.95,0.0,0.0,42958.05
2024-05-28,P005,Running Shoes,Apparel,North,13,3221.55,0.0,0.0,41880.15
2025-04-05,P001,Laptop Pro,Electronics,South,12,61768.32,0.0,0.0,741219.84
2025-04-19,P007,Blender,Home Appliances,West,12,2780.44,0.0,5124.67,33365.28
2024-02-10,P004,Standing Desk,Furniture,North,5,15216.0,10.0,5278.48,68472.0
2024-02-26,P004,Standing Desk,Furniture,East,3,14913.39,0.0,3850.58,44740.17
2025-04-05,P002,Wireless Mouse,Electronics,East,34,880.82,0.0,5350.22,29947.88
2024-03-22,P009,Bluetooth Speaker,Electronics,North,20,2226.43,10.0,0.0,40075.74
2025-10-11,P010,Yoga Mat,Fitness,North,24,1199.01,0.0,0.0,28776.24
2025-09-02,P001,Laptop Pro,Electronics,West,11,61174.28,0.0,0.0,672917.08
2025-02-06,P001,Laptop Pro,Electronics,East,9,58231.77,15.0,0.0,445473.04
2025-08-04,P003,Office Chair,Furniture,South,4,7658.92,0.0,0.0,30635.68
2024-07-25,P003,Office Chair,Furniture,North,7,7381.73,0.0,0.0,51672.11
2024-06-25,P005,Running Shoes,Apparel,West,14,3250.89,0.0,0.0,45512.46
2025-12-29,P003,Office Chair,Furniture,West,3,7327.8,0.0,0.0,21983.4
2025-03-14,P010,Yoga Mat,Fitness,West,23,1227.74,0.0,0.0,28238.02
2024-03-07,P005,Running Shoes,Apparel,West,11,3249.49,0.0,0.0,35744.39
2024-03-25,P004,Standing Desk,Furniture,South,4,15267.93,0.0,0.0,61071.72
2024-09-09,P010,Yoga Mat,Fitness,North,19,1217.8,0.0,0.0,23138.2
2024-01-03,P008,Air Purifier,Home Appliances,West,3,10040.68,0.0,5218.54,30122.04
2025-12-13,P004,Standing Desk,Furniture,East,6,15010.98,0.0,2274.09,90065.88
2024-12-09,P001,Laptop Pro,Electronics,East,9,59111.03,0.0,0.0,531999.27
2024-03-22,P004,Standing Desk,Furniture,West,2,15398.64,0.0,0.0,30797.28
2024-01-17,P003,Office Chair,Furniture,North,3,7638.43,0.0,0.0,22915.29
2025-12-12,P002,Wireless Mouse,Electronics,South,32,877.45,0.0,0.0,28078.4
not-a-date,P003,Office Chair,Furniture,West,3,7605.56,10.0,3254.0,20535.01
2024-05-30,P007,Blender,Home Appliances,South,9,2861.72,10.0,0.0,23179.93
2024-02-24,P002,Wireless Mouse,Electronics,East,37,914.98,5.0,0.0,32161.55
2025-05-17,P001,Laptop Pro,Electronics,South,20,59197.67,0.0,0.0,1183953.4
2024-03-04,P003,Office Chair,Furniture,North,6,7715.7,15.0,0.0,39350.07
2025-03-12,P005,Running Shoes,Apparel,South,20,3107.63,0.0,0.0,62152.6
2025-02-28,P003,Office Chair,Furniture,South,4,7302.57,0.0,0.0,29210.28
2024-02-22,P002,Wireless Mouse,Electronics,West,18,924.45,0.0,0.0,16640.1
2025-01-14,P009,Bluetooth Speaker,Electronics,North,11,2156.03,0.0,0.0,23716.33
2025-01-25,P006,Winter Jacket,Apparel,North,4,5553.97,10.0,0.0,19994.29
2024-07-10,P004,Standing Desk,Furniture,West,3,14952.2,0.0,0.0,44856.6
2024-04-19,P010,Yoga Mat,Fitness,East,22,1216.89,5.0,0.0,25433.0
2025-04-11,P007,Blender,Home Appliances,West,10,2824.3,0.0,0.0,28243.0
2024-11-06,P010,Yoga Mat,Fitness,South,16,1195.38,0.0,0.0,19126.08
2025-11-26,P004,Standing Desk,Furniture,North,5,15194.33,0.0,0.0,75971.65
2024-02-27,P006,Winter Jacket,Apparel,East,5,5474.94,15.0,4361.2,23268.49
2024-10-15,P002,Wireless Mouse,Electronics,West,14,906.3,0.0,0.0,12688.2
2024-12-27,P010,Yoga Mat,Fitness,West,27,1197.95,0.0,0.0,32344.65
2024-12-11,P004,Standing Desk,Furniture,West,3,14721.03,15.0,0.0,37538.63
2024-01-26,P002,Wireless Mouse,Electronics,North,30,873.84,0.0,0.0,26215.2
2025-02-24,P003,Office Chair,Furniture,West,3,7687.47,0.0,4757.73,23062.41
2025-12-31,P007,Blender,Home Appliances,North,10,2778.42,0.0,0.0,27784.2
2025-11-08,P001,Laptop Pro,Electronics,North,23,58947.49,0.0,0.0,1355792.27
2025-04-20,P007,Blender,Home Appliances,East,15,2736.38,15.0,0.0,34888.85
2024-10-19,P005,Running Shoes,Apparel,East,14,3275.59,10.0,0.0,41272.43
2025-02-18,P010,Yoga Mat,Fitness,North,18,1220.18,0.0,0.0,21963.24
2025-02-05,P006,Winter Jacket,Apparel,North,4,5443.28,0.0,0.0,21773.12
2025-12-26,P009,Bluetooth Speaker,Electronics,West,18,2265.52,0.0,0.0,40779.36
2025-07-19,P001,Laptop Pro,Electronics,South,19,59232.82,0.0,0.0,1125423.58
2025-09-12,P009,Bluetooth Speaker,Electronics,North,18,2216.41,10.0,4734.23,35905.84
2024-01-06,P002,Wireless Mouse,Electronics,East,24,908.82,0.0,5073.38,21811.68
2024-12-17,P008,Air Purifier,Home Appliances,South,5,9509.63,15.0,0.0,40415.93
2024-03-06,P008,Air Purifier,Home Appliances,North,8,9648.68,5.0,0.0,73329.97
2024-03-14,P010,Yoga Mat,Fitness,East,20,1234.61,0.0,0.0,24692.2
2025-09-19,P004,Standing Desk,Furniture,West,3,14934.21,10.0,3809.14,40322.37
2024-02-25,P010,Yoga Mat,Fitness,West,31,1222.2,10.0,0.0,34099.38
2024-02-16,P001,Laptop Pro,Electronics,West,6,58868.54,0.0,2963.46,353211.24
2025-07-01,P007,Blender,Home Appliances,West,6,2720.65,10.0,0.0,14691.51
2024-11-24,P004,Standing Desk,Furniture,South,7,15213.55,0.0,0.0,106494.85
2024-09-26,P009,Bluetooth Speaker,Electronics,South,10,2262.36,5.0,0.0,21492.42
2025-02-22,P002,Wireless Mouse,Electronics,North,41,909.43,0.0,0.0,37286.63
2024-09-11,P003,Office Chair,Furniture,North,5,7427.55,10.0,0.0,33423.97
2024-01-24,P009,Bluetooth Speaker,Electronics,East,8,2182.62,0.0,570.66,17460.96
2024-12-31,P001,Laptop Pro,Electronics,North,7,58902.67,0.0,1433.9,412318.69
2025-12-06,P009,Bluetooth Speaker,Electronics,West,34,2224.25,0.0,0.0,75624.5
2025-06-27,P002,Wireless Mouse,Electronics,South,28,917.96,0.0,0.0,25702.88
2025-09-03,P008,Air Purifier,Home Appliances,West,5,10050.59,0.0,2462.0,50252.95
2025-04-10,P004,Standing Desk,Furniture,North,4,15071.17,0.0,0.0,60284.68
2025-08-25,P001,Laptop Pro,Electronics,West,11,60362.24,0.0,0.0,663984.64
2025-07-04,P008,Air Purifier,Home Appliances,West,4,9740.85,5.0,0.0,37015.23
2024-02-09,P002,Wireless Mouse,Electronics,South,29,924.81,0.0,1059.63,26819.49
2025-08-02,P009,Bluetooth Speaker,Electronics,East,14,2183.5,0.0,0.0,30569.0
2024-01-20,P002,Wireless Mouse,Electronics,East,15,918.68,0.0,2914.89,13780.2
2025-01-18,P007,Blender,Home Appliances,East,10,2799.14,5.0,0.0,26591.83
2025-02-14,P010,Yoga Mat,Fitness,North,23,1168.64,0.0,3499.44,26878.72
2025-09-09,P005,Running Shoes,Apparel,East,17,,0.0,0.0,53950.86
2025-04-07,P010,Yoga Mat,Fitness,North,18,1200.64,0.0,0.0,21611.52
2025-09-24,P007,Blender,Home Appliances,East,11,2856.56,5.0,1946.89,29851.05
2024-08-23,P005,Running Shoes,Apparel,South,12,3244.42,0.0,3761.52,38933.04
2024-12-09,P005,Running Shoes,Apparel,East,21,3137.57,0.0,0.0,65888.97
2024-04-25,P006,Winter Jacket,Apparel,West,6,5475.64,15.0,0.0,27925.76
2025-09-24,P008,Air Purifier,Home Appliances,South,3,10018.92,0.0,522.26,30056.76
2024-04-09,P002,Wireless Mouse,Electronics,East,8,881.32,0.0,660.45,7050.56
2025-07-14,P002,Wireless Mouse,Electronics,East,28,877.68,0.0,0.0,24575.04
2024-08-04,P005,Running Shoes,Apparel,South,27,3152.18,0.0,4479.3,85108.86
2025-07-13,P004,Standing Desk,Furniture,South,8,14558.98,0.0,0.0,116471.84
2024-04-18,P003,Office Chair,Furniture,North,6,7632.5,0.0,0.0,45795.0
2025-12-15,P008,Air Purifier,Home Appliances,East,5,9607.37,0.0,0.0,48036.85
2025-03-02,P005,Running Shoes,Apparel,East,28,3238.35,10.0,0.0,81606.42
2024-03-22,P008,Air Purifier,Home Appliances,West,4,9519.88,0.0,0.0,38079.52
2025-08-25,P006,Winter Jacket,Apparel,North,4,5254.94,0.0,0.0,21019.76
2024-09-28,P005,Running Shoes,Apparel,South,16,3181.33,0.0,0.0,50901.28
2025-07-09,P008,Air Purifier,Home Appliances,East,8,9642.41,0.0,0.0,77139.28
2024-01-25,P002,Wireless Mouse,Electronics,West,16,921.79,5.0,0.0,14011.21
2025-03-08,P001,Laptop Pro,Electronics,East,8,60494.64,0.0,0.0,483957.12
2025-08-27,P004,Standing Desk,Furniture,North,3,14787.35,10.0,0.0,39925.85
2025-01-17,P007,Blender,Home Appliances,East,7,2721.68,0.0,4073.9,19051.76
2025-03-12,P001,Laptop Pro,Electronics,East,10,60713.15,10.0,1256.55,546418.35
2024-04-11,P001,Laptop Pro,Electronics,South,10,58214.41,0.0,5645.53,582144.1
2024-10-22,P006,Winter Jacket,Apparel,East,6,5389.42,15.0,0.0,27486.04
2024-02-16,P008,Air Purifier,Home Appliances,West,3,10076.71,0.0,0.0,30230.13
2024-07-21,P005,Running Shoes,Apparel,West,20,3231.44,0.0,0.0,64628.8
2024-04-20,P004,Standing Desk,Furniture,North,4,14961.61,0.0,0.0,59846.44
2024-06-02,P001,Laptop Pro,Electronics,North,9,59266.9,5.0,0.0,506731.99
2025-02-24,P006,Winter Jacket,Apparel,North,5,5523.68,0.0,0.0,27618.4
2024-01-28,P006,Winter Jacket,Apparel,North,5,5471.83,0.0,0.0,27359.15
2024-09-29,P005,Running Shoes,Apparel,North,15,3170.53,0.0,2597.99,47557.95
2025-01-22,P009,Bluetooth Speaker,Electronics,South,9,2212.14,0.0,0.0,19909.26
2024-12-18,P007,Blender,Home Appliances,North,5,2797.08,0.0,0.0,13985.4
2025-05-29,P003,Office Chair,Furniture,North,6,7516.35,0.0,2150.73,45098.1
2025-04-05,P003,Office Chair,Furniture,East,6,7657.82,5.0,2926.07,43649.57
2025-10-17,P010,Yoga Mat,Fitness,West,21,1176.63,0.0,0.0,24709.23
2024-10-14,P003,Office Chair,Furniture,South,4,7328.8,0.0,0.0,29315.2
2024-08-15,P002,Wireless Mouse,Electronics,South,28,923.21,0.0,0.0,25849.88
2025-10-08,P006,Winter Jacket,Apparel,West,4,5272.78,0.0,0.0,21091.12
2024-01-03,P007,Blender,Home Appliances,East,7,2789.61,0.0,0.0,19527.27
2025-03-03,P006,Winter Jacket,Apparel,South,12,5394.99,0.0,0.0,64739.88
2024-01-10,P001,Laptop Pro,Electronics,West,6,60500.54,5.0,3478.16,344853.08
2025-11-18,P003,Office Chair,Furniture,East,7,7649.77,0.0,5491.72,53548.39
2024-06-25,P008,Air Purifier,Home Appliances,West,3,9963.12,0.0,1490.94,29889.36
2024-04-17,P006,Winter Jacket,Apparel,North,4,5409.9,0.0,2319.37,21639.6
2024-08-08,P007,Blender,Home Appliances,South,9,2849.69,0.0,1043.18,25647.21
2025-09-22,P005,Running Shoes,Apparel,South,21,3111.08,0.0,0.0,65332.68
2024-07-02,P004,Standing Desk,Furniture,East,4,14641.2,0.0,0.0,58564.8
2024-05-30,P009,Bluetooth Speaker,Electronics,South,13,2174.36,5.0,0.0,26853.35
2024-02-10,P006,Winter Jacket,Apparel,North,5,5387.57,5.0,862.19,25590.96
2025-06-19,P006,Winter Jacket,Apparel,North,7,5385.75,0.0,0.0,37700.25
2025-04-28,P003,Office Chair,Furniture,South,7,7510.75,0.0,0.0,52575.25
2025-02-13,P001,Laptop Pro,Electronics,West,10,59232.62,10.0,0.0,533093.58
2025-01-05,P009,Bluetooth Speaker,Electronics,North,18,2164.37,0.0,0.0,38958.66
2025-04-26,P005,Running Shoes,Apparel,North,14,3275.37,0.0,0.0,45855.18
2025-04-19,P009,Bluetooth Speaker,Electronics,East,13,2247.55,0.0,2165.98,29218.15
2025-09-24,P003,Office Chair,Furniture,South,4,7501.74,0.0,0.0,30006.96
2024-07-20,P007,Blender,Home Appliances,North,9,2874.66,5.0,2288.2,24578.34
2024-04-28,P007,Blender,Home Appliances,South,14,2831.76,0.0,0.0,39644.64
2025-10-02,P004,Standing Desk,Furniture,East,2,14603.84,0.0,0.0,29207.68
2025-01-08,P001,Laptop Pro,Electronics,East,7,60640.31,0.0,0.0,424482.17
2024-03-15,P005,Running Shoes,Apparel,East,16,3196.53,5.0,0.0,48587.26
2025-05-29,P003,Office Chair,Furniture,West,4,7387.51,0.0,3396.68,29550.04
2025-07-25,P001,Laptop Pro,Electronics,West,12,59265.04,0.0,0.0,711180.48
2025-07-09,P004,Standing Desk,Furniture,North,4,14569.43,0.0,0.0,58277.72
not-a-date,P008,Air Purifier,Home Appliances,West,3,9956.89,5.0,5898.35,28377.14
2025-03-30,P007,Blender,Home Appliances,West,13,2743.1,0.0,0.0,35660.3
2024-09-03,P008,Air Purifier,Home Appliances,West,3,9522.96,0.0,0.0,28568.88
2025-06-03,P007,Blender,Home Appliances,North,10,2770.41,10.0,0.0,24933.69
2025-02-15,P005,Running Shoes,Apparel,South,26,3243.42,0.0,0.0,84328.92
2025-10-27,P002,Wireless Mouse,Electronics,North,20,913.39,0.0,0.0,18267.8
2024-06-12,P001,Laptop Pro,Electronics,West,-1,60041.54,0.0,0.0,780540.02
2025-04-10,P006,Winter Jacket,Apparel,North,5,5374.5,0.0,2112.4,26872.5
2025-09-14,P003,Office Chair,Furniture,West,4,7413.72,5.0,4803.19,28172.14
2025-09-05,P009,Bluetooth Speaker,Electronics,West,14,2151.2,0.0,0.0,30116.8
2024-12-05,P008,Air Purifier,Home Appliances,West,5,9535.64,0.0,0.0,47678.2
2025-03-15,P006,Winter Jacket,Apparel,North,7,5496.72,0.0,0.0,38477.04
2025-12-04,P010,Yoga Mat,Fitness,South,23,1192.35,0.0,0.0,27424.05
2025-12-27,P008,Air Purifier,Home Appliances,North,6,9581.41,0.0,0.0,57488.46
2025-09-29,P003,Office Chair,Furniture,South,6,7372.0,0.0,2431.27,44232.0
2025-12-04,P005,Running Shoes,Apparel,South,23,3177.89,5.0,0.0,69436.9
2024-06-26,P007,Blender,Home Appliances,South,9,2732.24,0.0,735.7,24590.16
2024-01-04,P002,Wireless Mouse,Electronics,East,18,898.09,0.0,5219.09,16165.62
